rel_id,restriction,members
8173660,no_u_turn,way:53718099:from;way:575707630:via;way:1324859485:to
8173661,no_u_turn,way:575707631:from;way:575707630:via;way:1324859487:to
8194826,no_u_turn,way:1326140557:from;way:80503046:via;way:1326140558:to
8194827,no_u_turn,way:1326140560:from;way:80503046:via;way:1326140559:to
8194830,only_straight_on,way:687763534:from;way:377399086:to;node:4621543096:via
11781239,only_straight_on,way:467546611:from;node:8034192865:via;way:380510129:to
12770574,only_left_turn,way:467546612:from;node:4621543097:via;way:687763534:to
8194825,no_u_turn,way:1326140547:from;way:578227876:to;way:575707217:via
9934984,only_straight_on,way:714956238:from;node:6720103151:via;way:714956239:to
11264582,only_left_turn,way:60731233:from;node:760274543:via;way:822222269:to
8112226,no_u_turn,way:257836322:from;way:24027892:to;node:734827497:via
8173675,no_u_turn,way:415667085:from;way:415667084:to;node:4166608589:via
8173714,no_u_turn,way:377717145:via;way:59249484:to;way:710230346:from
8173715,no_u_turn,way:377717145:via;way:575708642:to;way:710230345:from
20357060,no_u_turn,way:242774380:from;way:1491181441:to;node:2502263161:via
4683470,only_straight_on,way:509873064:from;node:35294840:via;way:509873020:to
4683465,no_u_turn,way:509873050:from;way:509873052:to;node:1189935934:via
4683476,only_straight_on,node:1189935516:via;way:770493661:from;way:1459146202:to
4683481,no_u_turn,way:509873067:from;node:4990113700:via;way:333522233:to
4683482,only_straight_on,way:333522228:from;way:509873048:to;node:35294842:via
8220498,no_u_turn,way:581228293:from;way:509873065:to;node:1189935819:via
4683480,no_u_turn,way:259480547:from;way:1459146199:to;node:4990115499:via
8221121,no_u_turn,way:581320410:from;way:581320408:to;node:4077889218:via
8221124,only_straight_on,way:405637537:from;way:581320979:to;node:4077889226:via
15578004,only_straight_on,way:333522237:from;node:35295438:via;way:68293117:to
4683478,only_straight_on,way:333522227:from;node:821349476:via;way:795303740:to
20038521,no_u_turn,way:403193345:from;way:1463654609:to;node:4055666144:via
11296869,only_straight_on,way:267939624:from;node:2733297218:via;way:825695761:to
11296870,only_straight_on,way:267939624:to;node:2733297218:via;way:825695760:from
8090884,no_u_turn,way:416628109:from;node:4173749611:via;way:712591029:to
8163871,no_u_turn,way:574872521:from;node:4173749584:via;way:712591032:to
8197834,no_u_turn,way:977725267:from;way:68713418:to;node:825933919:via
13544614,only_left_turn,way:394590645:from;node:258979709:via;way:1011645328:to
13544615,only_straight_on,way:1011645328:from;node:258979709:via;way:1011645326:to
13544613,only_left_turn,way:30643126:from;node:2708072933:via;way:706162419:to
8116149,no_u_turn,node:4054344161:via;way:706162437:to;way:706162435:from
8116150,no_u_turn,way:243996517:from;way:243996518:to;node:2513522348:via
8116151,no_u_turn,way:243996514:from;way:570018396:to;node:2513522332:via
8116152,no_u_turn,way:243996516:from;way:243996515:to;node:53234811:via
17716636,no_u_turn,way:706162411:from;way:573689447:via;way:23892967:to
8735500,no_u_turn,way:674432567:to;way:627908821:from;node:824532331:via
8153255,no_u_turn,way:573689447:via;way:573689450:to;way:706162410:from
8106584,no_u_turn,way:68024686:to;node:820592636:via;way:802515789:from
8106589,no_u_turn,way:68024686:from;node:258979209:via;way:1118796095:to
10337186,only_left_turn,way:749697531:from;node:7010644704:via;way:68024685:to
10337187,only_right_turn,node:2496060153:via;way:749697533:to;way:825702455:from
11296965,only_straight_on,way:825702459:from;way:243996512:to;node:2496060157:via
11296966,no_u_turn,node:7709466029:via;way:825702460:to;way:825702456:from
20041972,no_u_turn,way:1463828729:from;way:1463828730:to;node:824557450:via
20368350,no_u_turn,way:339506557:from;way:339506568:to;node:824557444:via
20368351,no_u_turn,way:339506556:from;way:339506566:to;node:3467261670:via
20368352,no_u_turn,way:339506570:from;way:1492097499:to;node:3467261612:via
8131488,no_u_turn,way:571409439:from;way:509873261:to;node:363578355:via
8153834,no_u_turn,way:573724949:from;way:723832695:to;way:509873252:via
8153831,no_u_turn,way:509873450:from;way:509873451:to;node:4990119595:via
8140361,no_u_turn,way:509873536:from;way:509873274:to;node:1842593213:via
8140362,no_u_turn,way:173447270:from;way:173447271:to;node:1842585758:via
11619097,only_straight_on,way:846860177:from;node:7902351203:via;way:392347933:to
16237506,no_u_turn,way:1201603863:from;node:11140383318:via;way:173155312:to
16237507,only_right_turn,way:11771631:from;way:1459146191:to;node:35294849:via
8150383,no_u_turn,way:423372363:from;way:423372352:to;node:705009729:via
4683472,only_straight_on,way:333522231:from;node:2648989862:via;way:762963072:to
4683473,only_straight_on,way:259480551:from;way:884062970:to;node:2648989850:via
8785731,no_right_turn,way:1365717909:from;node:325602344:via;way:1426500998:to
8093100,no_u_turn,way:301772955:from;way:301772963:to;node:3058999038:via
8112693,no_u_turn,way:762963078:from;way:423372368:to;node:705009697:via
8157352,no_u_turn,way:762963079:from;way:301772932:to;node:4229934794:via
8109732,only_straight_on,way:410213087:from;node:1157917337:via;way:44352218:to
8785730,no_right_turn,way:29224666:to;node:417261928:via;way:1367633682:from
10322656,no_u_turn,way:710602272:from;way:747862355:to;node:6680967708:via
17703751,no_u_turn,way:700429553:from;way:762963076:to;node:6577668548:via
17703752,no_u_turn,way:767949559:from;way:700429553:to;node:6577668553:via
9745847,no_u_turn,way:701180900:from;way:701180899:to;node:6585054358:via
17599416,no_right_turn,way:701180899:from;node:105389912:via;way:767989530:to
8157372,no_u_turn,way:762963083:from;way:567897239:to;node:3058999030:via
20062531,no_u_turn,way:1196688564:from;way:1465572587:to;node:1160249939:via
8150409,no_u_turn,way:573309693:from;way:573309692:to;node:4229929978:via
20058845,no_u_turn,way:1472185342:from;way:1465248456:to;node:6680967509:via
20062529,no_u_turn,way:1369912812:from;way:1347694989:to;node:5477553887:via
20062530,no_u_turn,way:569592082:from;way:766230864:to;node:5477553886:via
20038545,no_u_turn,way:569588718:from;way:569588715:to;node:5477537584:via
20038546,no_u_turn,way:569588711:from;way:1463655610:to;node:5477537583:via
20357051,no_u_turn,way:569591198:from;way:1491181431:to;node:5477536520:via
8152890,no_u_turn,way:1150567764:from;node:10167867817:via;way:1150567765:to
8097645,no_u_turn,way:884062980:from;way:884062982:to;node:8221796724:via
8097643,no_u_turn,way:301772702:from;way:301772706:to;node:3058999273:via
8097644,no_u_turn,way:762963058:from;way:301772702:to;node:2649105169:via
8097646,no_left_turn,way:1244247320:from;way:509873396:to;node:3058999069:via
17703830,no_left_turn,way:1425478958:from;node:5244340281:via;way:849330411:to
17703831,no_u_turn,way:1291244407:from;way:1291244411:via;way:1291244410:to
17703832,no_u_turn,way:1291244413:from;way:1291244407:via;way:1291244411:to
17703833,no_u_turn,way:1291244410:from;way:1291244413:via;way:1291244407:to
17703834,no_u_turn,way:1291244411:from;way:1291244410:via;way:1291244413:to
17703835,no_u_turn,way:1425478961:from;node:5116358473:via;way:849330409:to
20135428,no_u_turn,way:750685274:from;way:1470192192:to;node:7018981722:via
8106387,no_u_turn,node:2735304485:via;way:825638724:from;way:825638721:to
17703836,no_u_turn,way:1291244414:from;way:1291244419:via;way:1291244417:to
17703837,no_u_turn,way:1291244417:from;way:1291244418:via;way:1291244414:to
17703838,no_u_turn,way:1291244418:from;way:1291244414:via;way:1291244419:to
17703839,no_u_turn,way:719689887:from;way:719689888:to;node:6755879963:via
20135425,no_u_turn,way:719689885:from;way:719689884:to;node:6755879949:via
20135426,no_u_turn,way:750685275:from;way:1470192193:to;node:7018981724:via
20135427,no_u_turn,way:719689883:from;way:719689882:to;node:6755879926:via
8106392,no_u_turn,way:443342888:from;way:443342886:to;node:4409345271:via
8106385,no_u_turn,way:443344624:from;way:443344625:to;node:2735307573:via
8106393,no_u_turn,way:443342884:from;way:443342885:to;node:2644403931:via
20042833,no_u_turn,way:1463878341:from;way:1463878342:to;node:4870748748:via
4683466,no_u_turn,way:67478230:from;way:333522238:to;node:814616367:via
4683467,no_u_turn,way:67478229:from;way:306070580:to;node:814616360:via
4683474,only_straight_on,way:1425478955:from;node:814616352:via;way:333522230:to
4683477,only_straight_on,way:333522232:from;node:814616349:via;way:67478227:to
14561044,only_left_turn,way:1093145572:from;node:35296088:via;way:1093145573:to
14561045,only_straight_on,way:1093145573:from;node:35296088:via;way:403083150:to
6104161,only_straight_on,way:407667337:from;node:4096962205:via;way:509873411:to
8140477,no_u_turn,way:407670500:from;way:407667338:to;node:4096962204:via
8106401,no_u_turn,way:509873416:from;way:509873414:to;node:4990119484:via
8106562,no_u_turn,way:509873414:from;way:509873416:to;node:4990119590:via
8152934,no_u_turn,way:573676086:from;way:259106279:to;node:2644404308:via
15772910,only_left_turn,way:1166063995:from;node:10845689614:via;way:1166063998:to
8197763,no_u_turn,way:578566883:from;way:425411352:to;node:4247362865:via
20059274,no_u_turn,way:400355449:from;way:1465284633:to;node:2471699671:via
20059271,no_u_turn,way:578810680:from;way:1416464491:to;node:2471699523:via
20059272,no_u_turn,way:578810676:from;way:1465284632:to;node:5544894879:via
20059273,no_u_turn,way:578810677:from;way:578810678:to;node:2471699531:via
7963996,no_u_turn,way:174389697:from;way:445857145:to;node:4432124206:via
7963997,no_u_turn,node:4432124197:via;way:769046267:to;way:769046266:from
7963995,no_u_turn,way:445857142:to;node:4432124204:via;way:769046268:from
7963994,no_u_turn,way:239376815:from;node:2496059137:via;way:769046272:to
19669677,no_right_turn,way:1434802744:from;node:13188143540:via;way:1434802747:to
19669678,no_left_turn,way:1434789016:from;node:13188143540:via;way:1434802748:to
19669679,no_right_turn,way:1434802747:from;node:12438178991:via;way:1434789011:to
19669680,no_right_turn,way:1434789011:from;node:13188143541:via;way:1434802744:to
19669682,no_right_turn,way:1434802745:from;node:13188143536:via;way:1434789019:to
19669676,no_left_turn,way:1434789015:from;node:13188143541:via;way:1434802743:to
19669681,no_right_turn,way:1434789014:from;node:13188143535:via;way:1434789021:to
8197836,no_right_turn,way:1524518755:from;way:394346866:to;node:29549553:via
20038620,no_u_turn,way:720122204:from;way:720122203:to;node:6061713226:via
20038621,no_u_turn,way:1092248327:from;way:1463658695:to;node:10003363259:via
8200807,no_u_turn,way:578989526:from;way:578989527:via;way:578989525:to
8091034,no_u_turn,way:173447115:from;way:173447110:to;node:1842585762:via
8140328,no_u_turn,way:509873279:from;way:509873278:to;node:809822713:via
8140337,no_u_turn,way:509873280:from;way:509873277:to;node:346475768:via
11324203,no_u_turn,way:828056340:from;node:250290264:via;way:23160244:to
11324205,no_u_turn,way:701914955:from;node:346205388:via;way:31146379:to
11798949,only_straight_on,way:719919204:from;node:6757127553:via;way:719919201:to
15598871,only_left_turn,way:1006144213:from;node:9283016028:via;way:1442559043:to
17716645,no_u_turn,way:581602993:from;way:864560722:via;way:864560723:to
11798946,only_straight_on,way:719919209:from;node:6757127564:via;way:719919208:to
11798947,only_left_turn,way:719919211:from;node:6757130593:via;way:719919213:to
11798948,only_straight_on,way:719919207:from;node:6757127559:via;way:719919202:to
11803030,only_straight_on,way:864560724:from;node:8058421930:via;way:953706421:to
11803031,only_straight_on,way:864560731:from;node:6216400549:via;way:581602996:to
11803032,no_u_turn,way:864560732:from;way:76700271:via;way:864560727:to
11803034,no_right_turn,way:664155175:from;node:6216400554:via;way:76700271:to
11803035,no_right_turn,way:864560727:from;node:6216400553:via;way:76700269:to
11803036,no_right_turn,way:664155174:from;node:5119103802:via;way:526411106:to
11803037,no_u_turn,way:864560734:from;way:76700269:via;way:864560730:to
11803038,no_u_turn,way:864560730:from;way:526411106:via;way:864560734:to
15598872,no_u_turn,way:1442559044:from;node:8058421937:via;way:696901274:to
17716644,no_u_turn,way:864560725:from;way:864560722:via;way:581602994:to
11538089,only_straight_on,way:840134955:from;node:6544726824:via;way:31020057:to
11538090,only_straight_on,way:840134957:from;node:2479934173:via;way:840134956:to
11538091,only_straight_on,way:840134959:from;node:2479934155:via;way:1533148058:to
4666246,no_right_turn,way:236664998:from;node:1839435460:via;way:332364481:to
4666249,no_right_turn,node:2269370902:via;way:576899501:to;way:576899531:from
8184389,no_u_turn,way:576899502:from;way:576899498:to;way:576899501:via
8184390,no_u_turn,way:576899498:from;way:332364507:to;way:576899531:via
4666248,no_right_turn,way:332364492:from;way:31020040:to;node:344911408:via
12653031,only_left_turn,way:31011047:from;node:332949567:via;way:937495001:to
13471139,no_u_turn,way:1005484335:from;node:344839679:via;way:1005484333:to
13471140,no_u_turn,way:1005484333:from;node:9276895336:via;way:1005484335:to
8117012,no_right_turn,way:570063263:from;way:570063262:to;node:1842536911:via
8181219,no_u_turn,way:576480189:from;way:570063263:to;way:576480190:via
8181327,no_u_turn,way:576483873:from;way:576483870:to;way:576483872:via
8181328,only_straight_on,way:576483877:from;way:576483875:to;node:5529273996:via
8181375,no_right_turn,way:576483870:from;way:576484917:to;node:344830137:via
8181377,no_u_turn,way:576484917:from;way:576483872:to;way:576483873:via
10296134,no_left_turn,way:782520902:from;node:1842536848:via;way:31019998:to
10296135,no_left_turn,way:509873300:from;node:1842536846:via;way:509873295:to
10296136,no_left_turn,way:509873302:from;node:1842536911:via;way:1524318971:to
10296137,no_u_turn,way:570063262:from;way:576480189:via;way:576480190:to
10349689,no_left_turn,way:750660078:from;node:1839435463:via;way:767905558:to
10349690,no_left_turn,way:750660075:from;node:1839435459:via;way:750660059:to
12235110,only_right_turn,node:2480803088:via;way:900173966:from;way:240334028:to
17716637,no_u_turn,way:1445958510:from;way:1445958513:via;way:1445958511:to
17716638,no_u_turn,way:1445958512:from;way:1445958510:via;way:1445958513:to
17716639,no_u_turn,way:1445958511:from;way:1445958512:via;way:1445958510:to
8181329,only_straight_on,way:576483878:from;way:576483876:to;node:5529273996:via
8181371,no_right_turn,way:31010900:from;way:576484783:to;node:344830144:via
12653030,only_left_turn,way:937494999:from;node:5499576353:via;way:1010860946:to
11955197,no_u_turn,way:1288625706:from;node:11949733107:via;way:1288625705:to
11955198,no_u_turn,way:1288625712:from;node:11949733126:via;way:1288625711:to
12653034,no_u_turn,way:770024686:from;way:770024687:via;way:770024688:to
12653035,no_u_turn,way:878476624:from;way:770024687:via;way:38557475:to
17716634,no_u_turn,way:912745143:from;way:1292338301:to;node:8478895744:via
17716635,no_left_turn,way:1425110057:from;node:1839435442:via;way:1292338301:to
4666239,no_right_turn,way:31010796:from;way:332364478:to;node:344824881:via
8181363,no_u_turn,way:576484333:from;way:576484329:to;node:344820553:via
8181364,no_u_turn,way:572420554:to;way:576484413:via;way:572420553:from
8181370,no_u_turn,way:1425110057:from;way:576484413:via;way:794917493:to
8741989,no_u_turn,way:31010795:from;way:31010796:to;node:344820635:via
10379534,only_left_turn,way:753272147:from;node:344920574:via;way:753272146:to
10379535,only_left_turn,way:753272146:from;node:344920574:via;way:31021033:to
10379536,only_straight_on,way:753272150:from;node:7038277261:via;way:753272146:to
12385993,only_straight_on,way:31021034:from;node:344920533:via;way:794917492:to
17716627,only_straight_on,way:1292338298:from;node:1839435449:via;way:794917494:to
17716629,only_straight_on,way:572420552:from;node:1839435449:via;way:794917491:to
6404414,no_u_turn,way:1249343949:from;way:43380394:to;node:344820812:via
4666243,no_right_turn,way:332364478:from;way:332364477:to;node:344824881:via
4666252,no_u_turn,way:173441863:from;way:173441867:to;node:1842524880:via
8181374,no_u_turn,way:576484881:from;way:576484784:to;way:576484783:via
13460086,no_u_turn,way:1004615132:from;node:1842524986:via;way:1004615133:to
13460087,no_u_turn,way:1004615133:from;node:1842524984:via;way:1004615132:to
8097945,no_u_turn,way:509873659:from;way:509873312:to;node:4990119262:via
8097946,no_u_turn,way:509873315:from;way:509873309:to;node:4990119258:via
8097947,no_u_turn,way:509873313:from;way:509873318:to;node:1967901452:via
8097948,no_u_turn,way:174852227:from;way:174852225:to;node:1855037619:via
11556727,only_straight_on,way:823388469:from;node:7687227380:via;way:1537173177:to
11556729,only_straight_on,way:4644891:from;node:29549697:via;way:1346138193:to
11563513,only_left_turn,way:842653343:from;node:7861053895:via;way:842653340:to
11556728,only_straight_on,way:4644879:from;node:29549669:via;way:4644881:to
4666245,no_u_turn,way:721794027:from;way:31146490:to;node:332985648:via
8160986,no_u_turn,way:721794032:from;node:259430974:via;way:759141357:to
9749422,no_right_turn,way:701410216:from;way:701410214:to;node:6587359893:via
11643357,only_straight_on,node:258986859:via;way:39663506:to;way:849074495:from
11643360,only_straight_on,way:849074504:from;node:1842714768:via;way:173458798:to
11643352,only_straight_on,way:849074499:from;way:722151107:to;node:346212949:via
11643353,only_right_turn,way:722151111:from;way:849074494:to;node:6773976628:via
11643354,only_straight_on,way:849074493:from;way:722151127:to;node:6773976707:via
11643356,no_right_turn,node:6773976732:via;way:722151127:from;way:849074498:to
11727113,no_right_turn,way:849074496:from;node:6773976599:via;way:849074503:to
11524638,no_u_turn,way:722151108:from;way:769758534:via;way:173445062:to
11524639,no_u_turn,way:769758534:from;way:173445062:via;way:839186985:to
11643359,only_straight_on,way:842086138:from;node:475509828:via;way:39663507:to
11815316,no_u_turn,way:849074506:from;way:722151095:via;way:849074507:to
11815350,no_u_turn,way:839186985:from;way:722151108:via;way:769758534:to
14330357,no_u_turn,way:842086138:from;node:475509828:via;way:722151104:to
8112658,no_u_turn,way:884029619:from;way:884029618:to;node:258987219:via
11556378,only_straight_on,way:171490505:from;node:1825124019:via;way:842045763:to
11556379,only_straight_on,way:171490503:from;node:1825124023:via;way:842045761:to
11613290,only_left_turn,way:846785673:from;node:258985754:via;way:842045763:to
11643366,only_straight_on,way:846785672:from;node:7900804976:via;way:849074512:to
11716763,only_straight_on,way:721884975:from;node:6771703579:via;way:842045761:to
11716765,only_straight_on,way:721884994:from;node:1842708511:via;way:721884973:to
11716762,only_straight_on,way:721884991:from;node:5413235028:via;way:1413386886:to
11553718,only_straight_on,way:841640904:from;node:7852503944:via;way:1249792900:to
11556375,only_straight_on,way:173457797:from;node:7852503942:via;way:841640900:to
11556377,only_straight_on,way:842045758:from;node:1825124018:via;way:854830242:to
11613291,only_straight_on,way:840087767:from;node:7900844891:via;way:846785679:to
11643365,only_left_turn,way:846785678:from;node:7900804976:via;way:849074512:to
11643367,no_u_turn,way:769691964:from;way:31132717:via;way:849074516:to
11671374,no_left_turn,way:722074683:from;node:6773345620:via;way:840087761:to
11716764,only_straight_on,way:721884998:from;node:6771261652:via;way:39870164:to
14258343,no_u_turn,way:840087763:from;node:6773345617:via;way:739667998:to
11643368,no_right_turn,way:722074689:from;node:7839271601:via;way:31132717:to
11643369,only_straight_on,way:849074514:from;node:6773325484:via;way:722074688:to
11643370,only_straight_on,way:191554657:from;node:2021391123:via;way:722074688:to
11643371,only_straight_on,way:722074673:from;node:2021391108:via;way:191554660:to
10603389,no_u_turn,way:739668264:from;node:283125966:via;way:739668263:to
11537749,no_u_turn,way:769691962:from;way:769691963:via;way:840087762:to
11537750,no_u_turn,way:769691963:from;way:840087762:via;way:722074672:to
11537751,no_u_turn,way:840087762:from;way:722074672:via;way:769691962:to
11537752,no_u_turn,way:722074672:from;way:769691962:via;way:769691963:to
11537753,no_left_turn,way:25953434:from;node:6773345624:via;way:722074684:to
11537754,only_straight_on,way:840087766:from;node:346209458:via;way:699685391:to
11537755,only_straight_on,way:1426511525:from;node:259434365:via;way:699685391:to
11643363,no_u_turn,way:39870190:from;way:721901855:via;way:849074511:to
11643364,no_u_turn,way:854830243:from;way:721901855:via;way:849074510:to
11556376,only_straight_on,way:841640903:from;node:7852503943:via;way:832823288:to
8206651,no_right_turn,way:170678992:from;way:31050099:to;node:345163570:via
8206652,no_right_turn,way:31050099:from;way:579535781:to;node:345163570:via
4666238,no_u_turn,way:1103967168:to;node:346196484:via;way:1194927512:from
8148337,no_u_turn,way:573108659:from;way:573108649:to;way:430341198:via
8148341,no_u_turn,way:31134295:from;way:31134294:to;node:346196431:via
16161887,only_left_turn,way:31134306:from;node:11091103699:via;way:1194927512:to
4666242,no_right_turn,way:31134299:from;node:1842584444:via;way:573102672:to
8148324,no_u_turn,way:573102677:from;way:573102679:via;way:573102674:to
8148336,no_u_turn,way:573108627:from;way:573108637:to;way:430341198:via
8172208,no_right_turn,way:575637468:from;node:346174862:via;way:575637466:to
11537661,no_left_turn,way:332364491:from;node:1842584444:via;way:573102672:to
11537662,only_straight_on,way:573108671:from;node:1842584444:via;way:573102672:to
13102260,only_left_turn,way:519456656:from;node:346179855:via;way:1194927506:to
8200808,no_u_turn,way:332364482:from;way:573102683:to;way:578989527:via
8200809,no_u_turn,way:578989535:from;way:578989540:to;way:578989530:via
8200810,no_u_turn,way:578989533:from;way:578989535:via;way:578989530:to
11325353,no_u_turn,way:578989540:from;way:578989533:via;way:578989535:to
8148323,no_u_turn,way:1194927515:from;way:573102670:to;way:573102679:via
11283136,no_u_turn,way:702515201:from;node:8285365920:via;way:1546507858:to
11288980,no_u_turn,way:696897244:from;way:31133272:via;way:824766682:to
11288981,no_u_turn,way:31133268:from;way:31133272:via;way:824766680:to
11288982,no_right_turn,way:31133268:from;node:7701362173:via;way:31133272:to
11288983,no_u_turn,way:824766680:from;way:669809153:via;way:31133268:to
11288984,no_right_turn,way:31132972:from;node:346174737:via;way:669809153:to
11674690,only_left_turn,way:828070368:from;node:7730538160:via;way:217620351:to
11921318,only_left_turn,way:875596462:from;node:7041170801:via;way:875596466:to
14278113,no_u_turn,way:828744725:from;node:7669427191:via;way:31133259:to
8172176,no_u_turn,way:575639216:from;way:575639209:to;way:575639222:via
11283217,no_right_turn,way:575639216:from;node:346191725:via;way:575639222:to
8172196,no_u_turn,way:575641447:from;way:509873588:to;way:509873593:via
8172210,no_u_turn,way:509873553:from;way:575636903:to;way:509873550:via
11221378,no_right_turn,way:509873553:from;node:8285365929:via;way:509873550:to
11221384,no_right_turn,way:867878279:from;node:8285365933:via;way:509873593:to
11221387,no_right_turn,way:509873593:from;node:8285365933:via;way:509873588:to
11563514,no_u_turn,way:842653344:from;node:7861053885:via;way:842653343:to
11845828,no_right_turn,way:23927920:from;node:346194286:via;way:867878278:to
11845829,no_u_turn,way:23927923:from;way:867878278:via;way:867878277:to
8172158,only_straight_on,way:509873291:from;way:31132965:to;node:8285365925:via
11221383,no_u_turn,way:509873550:via;way:575639227:to;way:1346138196:from
11283220,no_u_turn,way:575639227:from;way:575639222:via;way:575639233:to
11537663,only_right_turn,way:823388466:from;node:346170630:via;way:31132711:to
11537664,only_straight_on,way:31132701:from;node:346170630:via;way:31132711:to
13138280,only_left_turn,way:977475811:from;node:808608149:via;way:669784117:to
8140772,no_u_turn,way:572451743:from;way:217634217:to;node:344913846:via
11587291,no_u_turn,way:1524518727:from;node:13895305339:via;way:1524518725:to
11587292,no_u_turn,way:1524518729:from;node:13895305340:via;way:1524518726:to
17716631,no_u_turn,way:1292338300:from;way:774852991:via;way:1292338299:to
17716632,no_u_turn,way:774852991:from;way:1292338299:via;way:1314268711:to
18022636,no_u_turn,way:1292338299:from;way:1314268711:via;way:1292338300:to
18022641,no_u_turn,way:1314268711:from;way:1292338300:via;way:774852991:to
18027156,no_left_turn,way:572451743:from;way:1226661505:to;node:344913830:via
18027157,no_u_turn,way:217634225:from;way:217634222:to;node:2269370841:via
18027158,no_u_turn,way:31020257:from;way:31020254:to;node:344913830:via
18027159,no_u_turn,way:1314268710:from;way:1314268709:to;node:3979234382:via
8140770,no_u_turn,way:403083175:from;way:403083172:to;way:572451738:via
15668326,only_left_turn,way:1158889657:from;node:10777142040:via;way:1158889658:to
16751541,only_left_turn,way:217634217:from;node:2269370853:via;way:31020249:to
17876924,no_u_turn,way:1303069075:from;way:1303069076:to;node:12068017176:via
17876925,no_u_turn,way:1303069079:from;way:1303069078:to;node:12068017185:via
8140771,no_right_turn,way:467817125:from;way:467817122:to;node:4624197521:via
11643333,only_straight_on,way:31020716:from;node:344918012:via;way:849070909:to
8114251,no_u_turn,way:240253935:from;way:31020803:to;node:344918444:via
8114252,no_u_turn,way:240253938:from;way:240253939:to;node:332949993:via
8114263,no_u_turn,way:509872845:from;way:31020743:to;node:344840706:via
11678496,no_u_turn,way:31020743:from;way:170677027:via;way:509872845:to
20357052,no_u_turn,way:1491181433:from;way:844685745:to;node:344918158:via
11778929,no_u_turn,way:861706409:from;node:344918104:via;way:861706406:to
11778930,only_straight_on,way:861706406:from;node:8029338141:via;way:861706410:to
11742496,only_straight_on,way:790602203:from;node:7996700244:via;way:857739479:to
11742497,only_straight_on,way:857739478:from;node:283126119:via;way:790602204:to
8114040,no_u_turn,way:32340299:from;way:32340301:to;node:17088756:via
8140177,no_u_turn,way:844544052:from;way:32340305:to;node:364067289:via
20368357,no_u_turn,way:744829781:from;way:1492097505:to;node:364026312:via
8106678,no_u_turn,way:443369939:from;way:443369938:to;node:1835930057:via
8106679,no_u_turn,way:443369937:from;way:443369930:to;node:4409567040:via
17728435,no_u_turn,way:1293034485:from;way:1293034487:via;way:1293034488:to
17728436,no_u_turn,way:1293034486:from;way:1293034485:via;way:1293034487:to
17728437,no_u_turn,way:1293034488:from;way:1293034486:via;way:1293034485:to
17728438,no_u_turn,way:1293034487:from;way:1293034488:via;way:1293034486:to
17728439,no_u_turn,way:620635724:from;way:620635723:to;node:287282754:via
18798567,no_u_turn,way:620635709:from;way:620635710:to;node:443192528:via
18798569,no_u_turn,way:620643212:from;way:620643211:to;node:1836212113:via
8106703,no_u_turn,way:569135639:from;way:172715461:to;node:1835929966:via
8106704,no_u_turn,way:172715461:from;way:569135642:to;node:1835930000:via
17731804,no_u_turn,way:32340298:from;way:400509198:to;node:1838102058:via
18798568,no_u_turn,way:620643217:from;way:620643216:to;node:443191168:via
8113907,no_u_turn,way:37002686:from;way:443369184:to;node:4409561344:via
8113908,no_u_turn,way:443369185:from;way:443369186:to;node:4409561353:via
18798570,no_u_turn,way:620643215:from;way:620643214:to;node:5863614117:via
8130277,no_u_turn,way:571285923:from;way:22880960:to;node:3232175984:via
8164756,no_u_turn,way:172715352:from;way:22880741:to;node:1835929311:via
8164766,no_u_turn,way:574896306:from;way:22880960:via;way:574896305:to
8164785,no_u_turn,way:172715348:from;way:172715341:to;node:1835929237:via
7157989,no_right_turn,way:486798425:to;way:486798426:from;node:287008332:via
8164805,no_u_turn,way:574897552:from;way:574897554:via;way:574897556:to
8164806,no_u_turn,way:574897556:from;way:574897555:via;way:574897552:to
8164813,no_u_turn,way:1326140575:from;way:1326140574:to;way:486798425:via
14328150,no_left_turn,way:792026765:from;node:1835973550:via;way:1326140576:to
14328151,no_left_turn,way:1326140577:from;node:1835973541:via;way:792026769:to
14328152,no_u_turn,way:574897555:from;way:574897552:via;way:574897554:to
20357063,no_u_turn,way:1491181445:from;way:1016803157:to;node:9378454473:via
20357064,no_u_turn,way:1491181446:from;way:1016803158:to;node:9378454493:via
20357065,no_u_turn,way:1016803158:from;way:1491181446:to;node:9378454494:via
8181507,no_u_turn,way:160466348:to;node:1725236976:via;way:1345142530:from
8181508,no_u_turn,way:204488837:from;way:204488839:to;node:1725237000:via
8164786,no_u_turn,way:172715342:from;way:172715346:to;node:1835929200:via
4666235,no_left_turn,way:332364486:from;node:245998059:via;way:784048575:to
4666241,no_right_turn,way:332364484:from;node:245998059:via;way:784048575:to
4666251,no_u_turn,way:332364486:from;way:37933938:to;node:445385535:via
8154124,no_u_turn,way:332364484:via;way:603148936:from;way:603148935:to
8164800,no_u_turn,way:301772656:from;way:574897144:via;way:574897139:to
8164801,no_u_turn,way:574897139:from;way:301772610:via;way:301772656:to
8164804,no_u_turn,way:574897144:from;way:574897139:via;way:301772610:to
14328146,no_left_turn,way:574897148:from;node:1835184027:via;way:574897337:to
19965281,no_right_turn,way:1458854709:from;node:245998211:via;way:1458854712:to
19965282,no_right_turn,way:1458854712:from;node:13379148755:via;way:1458854714:to
19965283,no_right_turn,way:1458854714:from;node:11541260177:via;way:1458854709:to
8164767,no_u_turn,way:172717985:from;way:172717981:to;node:1835973219:via
8164768,no_u_turn,way:172717979:from;way:172717976:to;node:496826211:via
